                         ctHRe                    cHQ1                     ctWRe                    ctBRe                    ctGRe                    cbWRe                    cHQ3                     cHtbRe                   cHt                      cQl31                    cQl32                    cQl33                    cQl11                    cQl12                    cQl12                    cQe1                     cQe2                     cQe3                     ctl1                     ctl2                     ctl2                     cte1                     cte2                     cte3                     cleQt3Re11               cleQt3Re22               cleQt3Re33               cleQt1Re11               cleQt1Re22               cleQt1Re33               cQj31                    cQj38                    cQj11                    ctj1                     cQj18                    ctj8                     clj1                     cHbox                    ctu1                     ctb8                     clu                      cld                      cQb8                     ctd8                     cQd1                     cQd8                     ctd1                     cQu1                     cbBRe                    ctu8                     cQu8                     ctt                      cQQ1                     cQt1                     cQt8                     
rwgt1494                 3.92263571203            -2.26419804945           1.51830967564            4.42244497932            0.118435638488           6.02377603315            -2.90015089297           38.8786875247            1.41545722043            -119.220674132           -3.14026270259           47.0683420548            -146.702822117           -157.077427299           -157.077427299           -52.9038031779           90.1997517085            45.6697689829            177.950688858            -103.914296363           -103.914296363           146.885958639            -90.5304788218           -92.294419792            -21.8181752257           74.2124608208            14.8213747622            55.7418552425            -75.3258974541           90.4668387147            -0.884600685406          1.38641222339            0.201406837254           0.0388083909063          -0.21422116624           1.12755974892            40.8408738336            -1.43523043963           1.14347073219            -23.5707145667           57.6710220816            162.310513105            1.31413666782            -1.3900910048            1.47387096225            -0.225993755274          0.717988493784           0.266791921274           63.1542887843            2.12118698844            0.99832720987            -0.49082111556           0.0646888712734          0.949341379562           -1.31357160495           
rwgt1495                 -1.03268365149           -0.624024526307          3.50332989287            4.19717875335            -0.0801937920488         -21.0149198096           -1.06585690184           26.64189823              1.1545414691             -174.842852816           3.34790155999            -114.025694864           -158.17914742            78.6048418024            78.6048418024            -138.310005276           -55.6379661714           -38.2626881684           122.185518863            -175.855236076           -175.855236076           -165.353022835           84.1519226996            84.0487217064            105.112858304            -85.4741703507           -16.9031146421           19.7004087375            3.06939683692            -157.131436195           -0.148906924436          -1.03014842309           -0.0323977902599         -0.357380634895          1.04587507469            0.179910749798           126.156215354            -2.95196191693           0.951007587499           94.8805196532            -146.835652964           85.8087623653            -36.3064495656           -0.314359389961          0.904638711583           -2.41752345404           0.941845713208           -0.526080618072          18.115153343             0.985160878448           1.71732961208            -0.722149999874          -0.205830414452          0.475030227835           0.30122985682            
rwgt1496                 1.42018401176            -0.316522086966          -0.819653457087          -2.06038947203           -0.201669425951          15.7565749426            1.16800120614            -2.87981048532           2.50660808158            158.926801779            8.45048886267            35.9256867027            -30.6352401921           135.075500487            135.075500487            -87.8684942929           -89.0976586588           -148.630332491           -28.1947938271           12.3904073398            12.3904073398            -167.632908608           148.352623992            -102.31400926            84.8485666738            114.83493567             -46.7179273207           173.576283392            31.93145999              68.8450478129            0.893650162376           1.1420507417             0.394331153995           -0.326485101076          -0.281222220035          0.615679701158           173.596449407            1.83106943998            1.3297487639             -86.7997492595           57.2700280083            132.640833528            38.12746715              -1.03660056889           0.348157205482           -2.01229340967           -0.710663518292          0.221061744083           -81.4409454635           0.0840262639482          1.65694685684            -0.596628310749          -0.115009612384          -0.0149922494748         1.09596730091            
rwgt1497                 3.07128511776            0.572217824546           2.68149294771            -4.53255779395           -0.0815262562762         -18.9256537948           0.417249647681           21.1248434526            2.62003291102            73.7331767932            -159.670697629           -164.5989295             110.796580132            -174.566190303           -174.566190303           -112.06010787            49.2322461936            -18.7664251432           -82.0459913038           -37.865994716            -37.865994716            -109.860828866           -90.939799836            -22.5796332775           -146.878901955           -51.1849361909           -34.3646352005           100.96784631             33.1605742651            174.955128213            0.300336708676           -1.92075474885           0.871322244679           -0.232630687897          -0.107917945221          -0.739197885406          -109.688887153           -6.84783917959           0.734130665659           -75.8936717815           -106.994368446           -70.8150233165           -4.7193775048            -2.14422634527           0.685773735257           -1.67014729129           0.661420736918           1.16910152414            -48.5976215997           0.714738936805           0.0932409192033          -0.744535234457          0.24080700844            -0.0158913816185         1.57534376923            
rwgt1498                 2.14681010067            3.39625716372            1.456483745              1.47766799078            -0.140538504896          -17.5793732575           1.3740775347             -23.007489122            3.41564205944            140.909166712            163.621002851            42.5390125631            89.2763530761            -57.8085337294           -57.8085337294           27.676079109             -37.3999591446           48.2879638841            95.8170097505            -17.664699185            -17.664699185            -27.7111250591           85.8784261678            -166.651782601           133.679899094            139.429218575            131.369896285            52.4444407442            151.068370584            -76.6323862489           0.370888257129           -1.26173250975           0.105717777341           -0.777961254871          -1.01689766514           0.839249516544           -56.722928524            5.54112575891            -0.585979358495          -48.373175666            63.3808043087            60.6006886553            7.46644959866            1.83188997002            1.12376252097            1.09708204307            -0.559263274274          0.0778617377299          -73.1848732767           1.02751118984            0.723748589578           0.127556747747           -0.119983641145          -0.300935355567          -1.70202538399           
rwgt1499                 -6.0807886662            -2.67788873649           3.06996970466            1.006398591              -0.304771239161          22.3717834778            -0.0320342567498         -18.5298608591           3.08647284003            -92.4521596173           -57.5410897713           142.850225977            -11.024369733            160.264312859            160.264312859            86.5150918573            -102.535134156           -100.509986207           -138.483452821           34.8856576687            34.8856576687            -93.729776056            -39.0553078705           -6.5749823958            82.8754593149            -124.889219722           -124.135962667           -59.9193195031           121.328911626            68.9202081043            0.619352781337           -0.196449231218          -0.281149382005          -0.2976847927            1.33654202095            1.20074718065            14.5844722162            -0.339670072657          -0.623927031931          -76.2802656318           111.170032653            15.3757060555            36.4781263376            2.09113948255            -0.266832878349          1.57829128403            1.25395914097            0.158306114623           -22.5758685321           2.02384528663            -0.633635892583          -0.515660800868          0.206580016769           0.534879346229           0.99337104121            
rwgt1500                 4.81869878082            0.9064547631             3.14239269944            1.11134133779            -0.0733935867262         8.5505222459             -0.47958952971           -35.5950192343           -0.346689383487          161.501075142            -45.8135714474           -147.564849842           37.0656097314            125.498363572            125.498363572            -106.305663057           66.4778763197            21.7396858848            -107.444402642           -58.0674488677           -58.0674488677           154.868694037            59.8055570439            85.4792316337            8.22732143595            -175.078913593           -153.923411837           -123.596320863           -21.5290604777           -22.0608647889           0.48948426277            0.769791484888           0.59230878583            0.59507939193            1.34280842721            1.13861820872            -110.142780789           0.598716805383           -0.124583050388          40.9142254847            -173.879045192           -101.984093132           -3.66746733684           1.08639706675            -0.680436601167          -1.87436888003           -0.333174835018          -0.872844126802          71.4722276723            -0.258287709481          -0.501428992549          -0.0065343979661         -0.345209364268          -0.466339284955          -0.734418386513          
rwgt1501                 -3.79649835863           1.64927235742            2.6800784548             -4.49616044103           0.0811326922272          -27.7096079611           0.927357794068           -1.04133441547           -3.0132676068            -125.703251251           -123.743790073           19.6351030885            -80.348658069            140.932060291            140.932060291            29.1622496511            17.4259446997            -142.580706021           -113.089791572           25.3972603766            25.3972603766            87.9121470719            -117.998959849           -144.743322494           81.7235118523            -22.6911248808           151.828053959            164.322666257            10.5089938548            -65.3656642149           0.171817203647           1.47389872151            0.324195058487           -0.613037674603          1.23103083909            -0.373375353491          -44.2711263001           7.68471222981            0.619602229688           -3.53660467914           -177.153739225           25.5329636837            36.5861631778            2.32339330022            -0.875022867557          0.840165842543           0.727727396252           -0.926622240787          65.1334774988            1.46525460589            0.158655629224           0.294927347571           0.186379545045           -0.48143218944           -0.303625618243          
rwgt1502                 -2.67579730612           0.831021513151           2.91041432986            -3.94491586821           -0.103821427289          -2.6019421903            -2.71090596875           -16.4633026156           -2.39363405322           -100.95913371            121.900520843            -69.6039421553           155.775913053            149.01801647             149.01801647             -11.7057815463           -114.474791191           52.4981549953            -98.5718918718           136.394907088            136.394907088            134.18096193             144.899582671            -69.9447210739           -143.162162222           74.9934940554            -147.404849639           121.344652554            149.413844461            -3.88314555761           0.260735616113           1.7663294769             0.292333294674           0.544380502904           1.21130754569            -0.71281965501           109.206351456            2.43184140849            1.2337989607             -2.7566497287            7.41505395028            -86.5512343404           -69.4010499458           1.89040254397            0.805359267871           1.38010747263            -1.13251227226           -0.0976869523543         19.2237919071            -1.00112089533           0.80187412044            0.582581993519           0.396144339565           -0.932076783353          -1.40533025442           
rwgt1503                 -2.49409257512           -1.25217861683           -2.63014964853           -2.67734074513           -0.332946367989          24.524743261             1.2604591832             16.1659481381            -0.263387529355          -137.054581526           -147.718376557           48.5713373973            -138.554486408           -59.927457524            -59.927457524            -4.25343077848           14.2576419376            62.3454726382            127.691649154            -108.260897235           -108.260897235           -114.482201682           51.5996081441            -112.220993235           43.533632211             99.2072332601            -108.204357687           -78.010816159            -3.32318719973           -51.662866215            0.435182310534           -0.457751885516          0.263451575353           0.0896780560269          0.241240126551           0.409118699435           -86.3546869696           7.04482039943            1.34465497064            92.9261638744            -59.4128984172           -19.4619466568           -44.2207974841           -1.8035618709            0.363938660477           1.74103748642            0.618709126498           -0.23336607817           95.3369127685            -0.289273964167          -1.1375580337            0.125807547814           0.389637735093           -0.441982750313          -0.00837546839814        
rwgt1504                 5.44976530602            2.06202717729            1.95956269405            0.1246987167             0.0636512754071          -18.7956599072           -3.51199167619           34.216434947             1.77109063637            34.6369189677            -89.5965357506           81.4837018633            -153.382888837           -147.30501689            -147.30501689            134.700351616            41.2309068375            4.56471681758            -79.1758552477           142.516325163            142.516325163            12.1935564822            -27.9364754265           -59.3103461558           -91.5038938678           83.9212559228            24.7603842613            13.8811739982            22.4836835925            142.511381426            -0.772950332505          -0.137664650306          0.251328958685           0.53239168034            0.971764987407           -0.654073887813          122.47105188             2.63701097967            -0.838098286726          91.0678996689            -32.822854778            -126.157660268           -34.6199189157           0.637512848998           -1.06627113062           -0.282765965373          -0.6064561481            -0.111531350538          97.8227452055            -0.767193622445          -1.76453962405           0.117132898015           -0.279134767784          0.761532546806           -1.98104509477           
rwgt1505                 1.50354830972            -0.275177435234          0.991891516968           4.4475316272             -0.0459903101734         -6.40572576997           -0.0896882535768         -17.0820161212           2.74100420291            48.7563754718            4.21295003497            -50.922368949            -79.8444207687           -157.582395028           -157.582395028           7.5499374101             91.877037542             155.720085296            -152.1225674             126.038617299            126.038617299            -105.598681442           -85.3912938252           27.4366783106            14.5131380922            64.3724604899            105.859876317            2.2720969601             -162.950512269           -64.7412314454           0.953973632618           1.21366870738            -0.102983890286          -0.53840039159           -1.31611744843           1.06326579622            146.549808811            -7.63230505522           -1.22452109974           73.7416912312            16.1468722212            -56.4134000071           63.118623987             -2.425564912             -0.161894802059          -2.10853079751           0.985655687524           -0.943616072434          42.3793404425            -0.0328746069489         0.854149359875           -0.620094786612          -0.403587561944          -0.744919809948          0.310507216499           
rwgt1506                 2.64505624165            -1.26687045636           -2.19777915593           -0.520047801967          0.183901951692           24.9079692408            -0.999984649208          -22.7353193457           1.0989084605             1.39155701473            115.369138574            -47.3322466805           -115.169976277           108.886785426            108.886785426            -86.995204726            -52.1473514312           -14.3958487182           152.10767877             -58.5231932829           -58.5231932829           136.923642341            -60.8258079114           80.3800285433            -95.6749594405           77.287438971             -176.181512188           131.292800932            91.5110593716            -147.994729961           0.55280576758            -0.848433697776          -0.467276934065          -0.120509795982          -0.692821051598          -0.23218093371           -64.5090829818           -4.50582649427           0.765768713283           39.1374151559            -80.8760432304           -178.70110589            24.9903625713            -0.520717629638          -0.611213123606          0.73843631816            -0.723183702947          -0.834156410125          -16.0777025478           1.22310173609            1.26603718284            -0.627111101399          0.0389372954017          -0.271704103899          0.91050629336            
rwgt1507                 2.24410177708            -0.0172180993822         -1.0033456112            -4.36372392078           -0.0653437250215         3.58085070416            2.6643894277             -38.4648814412           2.17374820285            17.8562108326            -9.84544721097           6.68895158503            -79.197576912            121.033396908            121.033396908            -149.651099652           -159.483940791           -144.692327738           -134.667936327           39.0665218601            39.0665218601            86.3233271006            19.5712932621            101.224280742            -129.932533356           -126.869223684           35.2939645746            -64.3427396149           -74.4765561615           38.0921156446            -0.296600171308          -1.28708915431           -0.0786442880947         0.678063905972           0.152675163694           0.0193447411458          -20.3070571168           -3.3674746784            -1.00774207312           -20.1079909491           4.87655614283            168.065683296            58.6148932293            -0.0810419840234         -0.791845961132          1.99431486402            -0.571558989677          -0.721334903306          78.6334005835            1.46329973489            -1.1985149665            0.554309788957           -0.281059342676          -0.468517708549          2.09008751146            
rwgt1508                 5.80822902665            1.83906402177            1.05631024561            -1.57492486858           -0.0478571044393         10.3112968138            0.501891387125           38.7275023949            2.83315099029            146.52084697             9.96263708737            24.197549895             -99.7644679867           84.1183175205            84.1183175205            135.142731103            -130.290895741           178.528971597            -58.3079928862           -134.767984306           -134.767984306           168.2933834              -112.466945325           158.433479567            94.7963326493            54.342606373             137.712434912            -60.4267362282           5.72333476469            102.125771987            -0.0841382240665         1.68304801807            0.123671696607           -0.218204405922          1.11382192848            1.18528985299            73.6204918556            4.22675322087            1.23939476114            -100.85661424            -171.560163646           -59.6421408103           -58.1379051106           -1.08167039229           0.792749000867           0.43287964017            0.163711072888           -0.463781409153          -76.0046625853           -1.48665480674           1.80939703821            -0.0305890080335         0.463286894829           0.418671869431           -1.07088399092           
rwgt1509                 4.41159303751            -1.17606124446           1.98721400226            -1.07731961553           -0.240080456543          -21.5255144092           2.58467070573            -17.7777199933           2.29412888058            -92.6762864076           -119.008440724           123.533609457            -113.615390653           17.5213509759            17.5213509759            -32.6974674655           -64.9933447369           135.586323494            -161.390185321           61.6816487776            61.6816487776            -117.461210763           -94.9434227396           -91.5954144169           -5.03015812533           -126.464352238           -11.7533611545           161.528876608            -67.9907996662           -53.7284848122           -0.74310027987           -1.04525942885           -0.400260416283          0.712005375598           0.578104363881           -0.299468272688          94.3726325668            4.86425209353            -0.566912842054          11.7909156791            -107.119599979           -122.310342994           -68.4428793714           1.05930366145            0.764337487873           -0.171430461546          0.323930211439           -0.0861272326031         -14.8364635991           -0.391994997904          -0.849040370384          -0.493117503651          0.386513135275           -0.650887311381          -1.35234321271           
rwgt1510                 2.1443703782             0.562935849871           -3.50703399021           -3.53692877854           -0.0323567405283         1.60780022732            -2.69542115005           -22.8086073595           2.30337288983            13.0643551179            46.4551095175            95.4895364729            95.8828107991            -48.8858476633           -48.8858476633           16.2831233988            144.354643611            -112.052960581           -88.8030478047           115.592673723            115.592673723            -136.009300017           -59.8060711719           105.186119933            -157.549887845           14.8896550698            -138.386713736           -29.8307653534           175.140417976            171.559456222            0.128971700881           -1.12487327935           0.729151239683           -0.31980705471           0.904316645994           0.280630439942           87.1544838312            1.95955707934            -1.16832301516           15.9670767981            -12.5260028193           6.37534988739            42.518087426             2.43006506099            1.45730483712            1.67367016059            -1.32697199416           0.878898287153           69.7487516726            0.532488925324           -0.487490003609          0.41602991529            -0.412462109595          0.756653982091           -0.209050668686          
rwgt1511                 1.93654262887            -0.843959804998          1.8861417079             -3.90656260114           -0.00478554802624        3.49405413684            -2.43781126641           -24.8696069954           -3.02468780495           138.62190161             66.8119037413            -107.703763368           105.729927446            97.5753123816            97.5753123816            139.64513107             97.7950910577            146.813300136            20.71494917              143.06707768             143.06707768             -14.580785223            -136.034375161           126.18635255             -78.917669246            -151.842403601           -95.0625681076           -46.0784447287           -98.1658638018           7.33183817884            0.96729825207            1.67361639778            -0.099236158824          -0.452087267887          0.103934463599           0.170634176605           -141.422344429           -4.8528598399            -0.158782266868          45.4785503194            -83.1204807974           -126.006810621           -61.3759799283           -0.898092917846          0.772699932515           0.0137484524355          -0.266225286584          0.485015556152           8.93070890881            -0.713610822156          0.36544222146            -0.0910324100825         -0.040210973483          -0.54996164249           -0.872800389414          
rwgt1512                 0.313650578413           0.769444263931           1.42285248466            3.63155845411            -0.139774019615          17.9903364325            -0.113037264656          -27.2653858985           1.14571307823            -131.315318605           -5.11113727005           -175.051076688           53.1495728897            110.250840276            110.250840276            -175.334760806           -121.560980861           -7.99528684269           -34.7302996921           9.56409828543            9.56409828543            -84.6255810034           -153.773184206           -43.3678756864           -3.48158190345           136.921589954            -134.40691396            17.935669903             -94.9893145888           -168.618108963           -0.382975790345          1.68307164023            0.644486382392           0.171837765243           0.601803900793           0.867208969277           -141.497861598           4.7350391082             0.48617445058            68.0559305199            96.8409211581            -9.54250150051           19.6210718827            1.29056374087            -0.692993413974          2.37166500375            0.582930849284           0.211234874291           20.1904191011            -1.12962908624           -1.00600014553           0.0942780868955          0.10867324892            0.25592048632            1.03803047152            
rwgt1513                 1.60008011713            -0.711900773159          0.370617263795           -2.2725582799            -0.183557297129          -19.3548537287           -2.80665441175           4.05859280815            2.14459254125            -19.2756391513           83.0275835703            -80.0323211368           69.4861076259            -63.4368890996           -63.4368890996           -100.723716668           15.2017131162            -143.381414104           131.246996255            -35.6075189146           -35.6075189146           25.2858760239            93.0862290727            -110.33100765            110.02364465             -95.7459388252           -26.8049555957           -147.375367029           -77.2633807859           -38.2033729004           0.353751923239           0.770966114877           -0.309748143863          0.575001297729           -1.1112387824            0.897046961747           150.894729483            -5.59921038531           0.884739339364           -73.006458088            -45.8542499636           -134.947721502           5.57886197161            2.37535025361            -1.21406559151           -1.96412690796           -0.0633956728697         0.575111285783           -47.8662825102           1.69449166057            -0.577915077626          0.210613498135           0.191363218514           -0.429648672377          -0.312302883333          
rwgt1514                 3.6314928156             -1.99538894048           -1.65893118124           -4.51257263607           -0.0746775407911         27.6060180355            -0.353439254316          -28.2840380234           -2.64465734177           -50.5857826778           -93.119638345            89.8512757307            156.790190961            -32.7636346157           -32.7636346157           156.421550429            127.455316806            -69.9766145996           -11.1916184884           57.4361783439            57.4361783439            2.46746542601            -128.207309798           -166.590624761           -17.2610300598           -145.188151173           -134.716997358           29.8989031285            62.4912123264            -86.3596307562           -0.0411865201097         -1.79209003768           0.752896877853           0.0044389144161          -0.795589217596          0.390917880701           89.5059686787            2.50202509943            -0.301201258136          -112.897557165           104.244819162            -110.711048178           -59.3810934545           0.587041952851           -0.147558563387          -2.04999646349           0.417899094566           -0.967339743511          74.7696747008            -0.448775186459          -1.03322830071           0.305202689158           -0.285055191471          -0.565869341399          1.06524492548            
rwgt1515                 -0.993311049064          -0.913976155189          -1.40655766813           1.17263308459            0.270861896321           -6.9311003684            -3.3647512274            -35.8141612021           -1.56473802377           -16.1574642373           60.5813210433            120.033933704            -169.327485145           82.7156372151            82.7156372151            115.921407413            12.500064841             146.344300994            34.7130987594            147.903945692            147.903945692            152.081022566            -26.7247818961           61.9105687566            132.06392391             -48.880286458            -139.109585018           16.8339629521            -9.05306216153           93.9340155135            -0.0656471284426         -1.58568412487           -0.508176474308          0.203530876886           -0.161606564544          1.02005289574            -47.2896891641           7.25021547775            0.323696076543           84.9427399326            17.1554933238            -125.558377065           42.9333370616            1.11244727396            1.27158449026            -0.173066225227          -0.311881402473          -1.11298916791           -88.3543818334           -1.75953666584           1.4952837565             -0.318897498393          0.355766591035           0.11932096244            1.09437154723            
rwgt1516                 0.578500728745           2.34668529819            -1.31972561182           -0.512878505026          -0.0979854838101         21.3756008824            2.36444202732            -22.9107473534           2.4594852488             107.997733476            -112.819671267           175.139766699            168.29454653             -160.69026056            -160.69026056            117.895133753            84.6311382976            29.0772724329            -70.0464488044           -87.5404383529           -87.5404383529           -35.5696532119           112.007484297            75.6818310084            72.2874009952            -53.2872471467           55.0529117842            150.598078938            107.74603743             -41.4848461233           0.714262629418           0.899678049029           -0.254964364539          0.292544894411           -1.22531146084           0.363118952018           -168.175108811           2.4140748462             0.140453055754           85.2919512129            -179.891347712           -177.953156017           -12.716927562            -2.22523644069           1.33533653718            0.711253901558           -0.54815210544           0.945396821443           -24.4799896482           1.74294859004            0.691697352926           -0.071772390676          -0.204599358229          -0.233412793626          1.69963079105            
rwgt1517                 2.36542361449            2.8738601507             2.50162397054            -2.47737341543           0.289330093457           -7.60118915744           -0.539031248588          39.7642259376            -2.56166500855           -27.2959883875           -30.3768631071           -66.1252276571           -54.7041021686           43.5735319893            43.5735319893            -97.075674632            111.72362203             95.0347054918            140.810743955            -14.9172436917           -14.9172436917           29.8490046504            -11.8213775841           76.7571368879            -160.841813279           24.6864626097            143.017418932            79.2823113813            77.0970673               -106.944427421           0.864523130572           1.50141890564            -0.38599661732           -0.704946681752          -1.00643843345           -0.786600060497          -163.118921895           -7.4359096822            0.0167932346216          -106.238590099           -19.7676517568           130.989019557            -64.8997060454           1.08768011114            -0.17851553065           -1.72083580035           0.897470018157           0.850291820216           29.7790111206            1.06650696295            1.75848802642            -0.447163850995          -0.429258968653          0.00866622853382         -1.66920835342           
rwgt1518                 1.59683572797            1.59929325202            0.15897160038            -4.26818171132           0.141564434076           0.320663995071           2.60240712859            35.545751817             -3.39072895548           -178.544804657           149.419340222            -150.659535291           123.999183673            -21.6627090625           -21.6627090625           145.66493909             -25.1788726405           -39.6733641807           -114.264855259           129.806984673            129.806984673            -101.027083641           -145.662573534           43.5206300997            84.8074688951            -69.9566367667           -167.361019372           147.984948607            105.821542797            -175.89054228            -0.190315712829          -0.611045184828          0.349536717686           -0.357166944437          -0.233468690097          1.0624235192             122.796918473            1.2308808236             1.29082183196            84.0116980691            -166.32077679            111.080761481            -3.96736861006           2.43982313811            1.25479261903            2.08079459703            0.00175862616833         0.707794815656           -71.0952980981           0.987437969752           -0.911093794535          -0.472866904139          0.341325123927           0.659767413403           0.99898626382            
rwgt1519                 -7.42556085457           -0.706129405804          -2.37112043254           3.62819355391            0.272562041936           0.00710865133115         2.37060175097            -1.2063005251            3.13712628386            166.828538606            -5.98037535197           20.4868728196            -100.522107527           -151.389253967           -151.389253967           -129.756627849           28.6276402475            25.844583976             -48.5946317426           17.9771769072            17.9771769072            -139.460044809           106.020104056            144.808579082            -104.552103968           -70.5247270092           36.1838897321            -76.5475401279           -161.551827624           -135.79867782            0.860857122885           -1.4073633968            -0.52002685674           -0.0517111979639         -0.95167858001           -1.02747369359           -120.5717477             0.357829340382           1.30259131101            -25.4218374702           -34.8003010956           49.3623882751            -50.8674632073           0.133773064778           0.385606299819           1.02057629906            0.0589477850163          -0.445750602674          -95.9865117742           0.315262860894           -1.78795936072           0.367540132939           -0.156051020778          -0.218011744752          -1.02897925939           
rwgt1520                 4.02882035362            -3.12924462671           3.43169373241            -2.20545869221           -0.124421563561          -2.97499510951           0.483922955085           -23.5574753365           2.65297366429            4.89892161803            10.4745087675            131.026197725            133.955434335            19.7232267244            19.7232267244            -7.99996320283           76.0328899872            -127.126657926           -97.1637047113           -130.046389487           -130.046389487           -126.850991521           40.9904337925            143.242852273            -96.5525938361           174.854988121            -91.5993296253           -179.733171987           125.337712647            69.1616437791            0.771930882769           -1.09088983716           0.119376923314           -0.414804434969          1.43886210905            -0.38001537727           -152.903463103           2.05374899945            0.238026463412           37.1449945281            116.630813737            110.313080042            21.2907914147            -0.269224027224          0.600429768736           1.90962027347            0.536295110995           0.779922507889           -86.2918752592           1.32283386345            0.0812725083789          0.59098147417            -0.195531732709          0.513597744051           -0.182100893319          
rwgt1521                 7.5600119342             2.85147144372            -1.34105156005           3.48538736173            -0.117419441351          -9.65724255364           0.890463612784           -37.1954801755           -1.23391130983           91.7772506447            25.8843171949            -123.466112152           -54.5721004116           -29.3845724859           -29.3845724859           104.337528379            -172.142704523           -116.172997728           -15.5591454421           -65.0846846555           -65.0846846555           -116.105892083           -115.648002032           55.4091336797            -80.8526449269           -71.531762258            33.7757815943            -116.354520229           105.757091517            59.2529944814            -0.306463643794          -0.101989478795          0.689845863978           -0.351735185465          1.37755621746            -1.13259096362           -83.5072135696           -6.55394680247           -0.113063123555          29.4317105382            87.8468915839            -110.358963002           65.6112853652            1.29884371358            0.76576094901            -1.70879398645           -1.06508947917           -0.800722363425          61.6338443027            1.24849092233            0.149393623554           -0.0342915505741         0.368008638231           -0.825518767343          0.818524374287           
rwgt1522                 -7.48477902636           0.609147936039           -2.78659941071           -1.39627942454           0.233993658932           -19.8873253885           -0.133351557516          -2.03776568642           3.17380328438            110.62083728             -53.960697072            131.262747932            -76.3617889424           85.6389688887            85.6389688887            -157.434031458           -142.883423003           92.1446112143            -94.5230401126           -137.299068636           -137.299068636           164.883159655            97.7673051289            83.4466272468            135.228073658            -21.0410142259           27.5439943833            -69.3789728685           169.761637165            -112.964850657           0.664663624954           0.305058676687           0.137675694875           0.261085944602           -1.08896897729           1.01605418157            -97.9710715639           2.98453815469            -0.90034150455           7.22354426121            115.933702448            -23.1794521168           -40.8044341874           0.920748169922           1.38512631915            1.9583939408             -0.239554002425          -1.02512498204           -68.0050603166           0.638601481534           1.11903961706            0.339747146247           0.282369843033           -0.339012541104          1.14943555168            
rwgt1523                 5.83149704985            -1.64664570481           0.871564769909           -4.44886551252           0.251413831486           5.36798157602            1.12287730467            -16.5810285689           3.28746287737            -4.53460746299           -119.929255396           -67.7147960915           160.505995894            -71.7510383648           -71.7510383648           -106.229208957           79.2747882194            -90.136159548            -10.321723086            -72.7308926962           -72.7308926962           150.054558928            -70.2555281629           105.346003898            176.577776994            -162.118444389           95.2884808067            -132.768844059           -60.9892667594           62.2102212941            0.485002255388           1.56303362452            -0.910217797953          0.256959851392           -1.12998659424           0.475266422978           -7.96809146841           0.0292950469085          0.871072589523           -51.3109106801           -163.667187287           -77.3034125909           -10.655206993            1.32028923328            1.3545041429             2.49279470696            0.524336973733           -0.219005441024          35.5054649656            -1.80272790234           -0.946656488569          -0.621544110138          -0.152097066936          0.931345434046           0.998253879402           
rwgt1524                 -5.97341336082           0.644323092383           -3.49076674607           2.08008500609            0.113249903693           -21.2718565683           -2.38555365067           27.2336783104            -2.8202774121            -39.8953166463           178.299682428            70.6666310377            -18.7985886565           113.6959729              113.6959729              -50.6677538746           -10.5666448568           13.4544758914            141.506475484            -48.2158747585           -48.2158747585           -176.429775186           -140.41372089            -9.67380622044           0.496526614362           -79.3349410061           134.173013229            105.243484844            -136.369550269           81.4045437577            -0.687168372673          -0.658449971681          -0.128924704016          -0.337249747692          -1.09611322018           -0.646442615318          -126.782975314           7.39791805839            0.474409650914           46.3835490992            146.111679223            -86.1927919476           -35.2943934689           2.02084221869            1.20752365828            2.37586618527            -1.05236233418           0.87141112604            86.3213200445            1.37892657907            0.878757042851           -0.425864962412          0.41775442431            -0.715605302608          -1.33619013164           
rwgt1525                 3.63224790474            0.654316787765           0.793703824075           3.26626118702            -0.178011599311          21.4215515392            -1.68311440957           19.9679513814            -1.60826710876           -5.52949501951           8.36437260219            173.559222927            124.012690797            -144.310485547           -144.310485547           -118.039727901           91.7957139442            -15.8987593759           -60.6686497205           166.801693987            166.801693987            -35.6446729767           13.2261946191            -170.500513954           -141.304256047           -163.092866955           -110.477574162           47.4038055697            77.9112061828            7.83181091953            -0.120593872962          1.23194506725            -0.00987582909788        -0.54245544017           -1.04215921596           0.394261295469           66.2774839721            7.30088719891            0.825971528042           -17.212375866            41.9476082842            -8.34497912453           56.7713667182            1.86165804159            1.3183878419             -1.75192619979           -0.0314674348479         0.298386741833           39.5723076764            -1.37004544936           -1.16617843056           -0.139161272667          -0.17197157052           -0.0210246748575         1.73084210112            
rwgt1526                 -0.803179277147          -0.237028273381          -1.07074042613           3.25355382637            0.0145083246825          26.3842518136            2.63124377256            -7.27909268114           -1.65986420039           -169.24436705            41.3243644426            159.329019583            -135.406719282           38.983127581             38.983127581             134.658056298            11.8104508384            85.3739147326            97.9363356257            -129.602690301           -129.602690301           141.845017437            179.997310718            115.691866245            -49.8037870031           -122.988816531           -60.3346472138           -91.8770216454           160.426940021            125.412380781            0.445488345547           -1.29703898256           0.290055002605           -0.151266456102          -0.120421947168          0.95473790173            174.70425997             -1.69590135089           1.27737963553            -63.2968018129           -85.7638811475           69.5671951788            -8.27895027367           0.283616239109           1.36956082296            1.66148965816            -0.203705766044          0.921230151667           40.1197786381            -0.207280623664          -1.68983363686           -0.584215841528          0.365075413505           -0.689054223644          0.543677926341           
