                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               cQd1                cQd8                cQq11               cQq13               cQQ1                cQq81               cQq83               cQQ8                cQt1                cQt8                cQtQb1              cQtQb8              cQu1                cQu8                ctb1                ctd1                ctd8                ctq1                ctq8                ctt1                ctu1                ctu8                
rwgt850             -4.00635858756      16.1631503572       -9.86327941573      10.1715264365       -2.58683829245      6.51603842527       4.96949985302       -6.10584914542      0.353100505306      0.121060102916      0.493040349622      5.72450925936       -9.77376939787      -19.6512185268      -9.68247732995      -2.98608836036      -33.8367883641      40.6280128608       -19.1062979196      -47.1677613052      -29.967100808       -33.0386469033      7.209592422         0.889506874506      60.7995875611       -36.6660566438      -39.9748646706      22.9704052673       48.7970448384       18.5568438596       52.1612592526       -5.37989749569      -43.5688254184      38.5916981593       -22.6334151575      21.0710750015       -16.948974732       55.4659160918       
rwgt851             5.49453632455       19.777121147        23.6192921685       2.68929135539       -4.10076822583      7.4107603693        1.55391735415       1.97374629169       -7.71041029154      0.518323904765      1.19731613196       6.3761071671        -12.0071872757      9.77496410921       9.28370190399       -1.88564333408      -60.1616026056      14.8311196157       -9.56934240386      -3.4836875002       23.015497188        -13.3277651239      35.9975040903       50.4074119859       13.2649781267       -51.7711548383      -1.33263787221      -4.19237962242      34.7723221739       -23.2232261692      -37.9248642103      -36.0625887597      -55.9055767102      -36.9303788716      34.4751916247       -57.0610915573      26.5827802737       56.4886734962       
rwgt852             -2.5876270117       7.65963974244       17.4842710412       4.42716770409       8.3033497083        -1.75830129875      0.95816468679       3.7907507232        8.12574530524       -1.80337464296      0.767536299324      -3.41364618836      4.35872650188       -12.179829164       11.0703300472       7.19515959622       -1.52854283071      21.5520966955       -55.2831109397      -26.2978120151      -34.230663827       -21.0473814884      -60.9539810964      5.21886577641       -4.08320625802      -35.970697083       -52.9664481429      31.8224282315       -15.9716510428      42.9467541801       24.9329181656       45.5042509024       -2.84936145124      6.44490284439       9.51458302655       24.3161514497       -6.55400361855      8.79897592003       
rwgt853             1.0658191316        31.4233851596       8.1102473374        -0.772976732332     -8.73888811023      6.3225969925        1.05946571385       -8.35353905992      -0.590595641862     0.428368181038      -0.702138203276     -5.22126965075      -6.99033156139      -10.4009400704      3.68529550523       -6.52374018943      52.9449843245       11.0330302498       -5.49622226677      -56.0570123836      49.3649318921       15.9404014194       50.2786876462       13.0371699672       -54.9970473096      -15.8831199836      -29.8516590481      -15.1940912616      49.8471824652       -48.0192700613      15.5847846316       36.7035713983       -17.8517093121      -48.4964351482      -32.3551788794      7.63116489015       -26.4053174257      47.0063414276       
rwgt854             1.71517132622       27.8651410784       28.8062249915       -1.60680090512      -5.09979964749      3.79931744353       -0.918917645267     -8.65000633161      2.70207986079       2.93251579549       2.35697971209       1.59358142337       -13.4011273507      -18.8116885507      -8.76550935561      4.21319761544       -45.44879298        5.93644392057       -56.3245766136      -17.4385614065      -59.8815227536      -12.7986961977      -25.6835130574      -29.4499482096      58.03872612         22.0722511731       0.210023963993      55.3597572311       -1.04214224939      -4.10971718555      47.4894925582       60.0720521867       12.3952308421       25.8771248602       -57.9075775084      -21.8750394396      22.2297493743       58.0593998323       
rwgt855             4.3299908228        48.3141728703       20.3013737312       7.65081151792       -3.34368338109      5.89594709476       0.148405329919      -0.109444773287     -10.8005699175      -2.69396461795      0.0948012045891     -0.713485115285     1.9231563043        -13.9184037214      -33.1413362495      -12.5359878798      8.16100497011       -9.00890345129      27.9545536752       -7.72043208924      18.8677501738       -9.20834737937      -42.5429198683      -10.5059763086      32.2150171662       -43.9268630361      -48.7803117125      48.949941167        35.7864586057       52.5027755237       -3.60837262307      23.2159842384       8.23177687986       2.680006971         39.3851056891       37.9151900322       6.75911564837       -45.3266218685      
rwgt856             3.89022764063       -2.21663674632      30.6868634321       0.453050553805      4.53698948474       6.84654665087       2.56703793258       8.25196398452       -5.92099727386      1.1726725879        0.308843681049      -5.21314271613      -9.25035257724      -6.73844972086      -26.1871100092      -11.7357559642      -42.5969425803      -31.6778036366      44.4012021449       -46.7023766787      -19.1617390208      -47.9367585693      12.9263385361       47.7840747267       -1.95300652728      -21.9901488212      -17.4634869181      -36.7127257322      -33.8512381361      5.45598365153       -38.0675790962      20.3123433005       59.8744606192       59.334882912        26.8700588446       36.9396277147       24.5622305997       -0.270921010866     
rwgt857             -5.46270481128      53.642524787        9.69684709031       3.60509516127       5.85400585904       -5.02882482787      4.07786993718       -1.28093382935      -11.0258338941      1.54029613374       1.74656536869       3.66354805264       -6.52950379393      -20.5433247036      10.0886967454       9.02537540496       -46.3136400434      -14.7922762154      -28.3032203713      -55.8188892141      -4.16108764311      -20.5038344768      -12.4978574921      33.5755535143       28.2186271788       0.190480152103      39.0743310114       -2.65732789886      -1.74369459521      44.7383119547       -37.8392953835      -36.7784868778      22.5249461153       48.0528084035       -6.72113738396      -16.7314582519      -48.5800031612      34.8139671546       
rwgt858             -1.26174301786      54.15486307         10.9196847234       7.80771726135       -7.03737824379      5.94115205641       -0.773929811421     -1.11638970235      -4.05097709235      -0.417366526416     -2.1877794649       -3.12835540245      1.24682413965       18.9285736239       -25.1850339703      11.828428602        -16.4024995041      -32.6964348123      -36.00426615        -29.9164768801      -17.7679336524      1.277310297         -20.5006544825      -8.92234422276      -52.0129169752      42.2935143864       7.65982061552       32.0380524977       31.9532165542       -29.2369323675      -2.00441429614      0.648515543534      -43.0729452483      -34.346121774       -0.811902410237     22.3840357333       -1.46341973503      -59.7410789302      
rwgt859             -5.63850080614      55.164757956        16.8540243176       10.2270483523       -4.54578494893      4.59697599713       -4.65703234335      1.81622586654       10.2214202012       -0.808467293286     -1.47342883234      6.83999854178       -14.9108263217      15.9620332246       -27.2374998977      -11.0958066506      -19.2280478243      14.4375852225       -1.85212876697      -34.0941980432      -35.2373087957      -50.1555813682      52.9438445693       -25.8725240361      27.5687955889       -32.8178043689      26.2464395439       -34.3806897313      34.245184231        11.6892846263       -55.4755358263      8.16552538108       43.0742112482       26.939801305        -51.135046572       53.7528581696       45.5856072218       15.2649587554       
rwgt860             1.33915819943       -14.8305446349      19.8682033882       -1.84407229095      5.62057602374       5.54341808027       5.13151759784       8.12843623046       3.12893170072       2.23066518023       1.29245359223       -0.718349944611     -8.93132144831      26.028009886        -9.02673076483      9.40042835218       -37.8109243477      -13.1236789815      40.5130157416       0.854978683178      31.5730972516       46.5416779754       9.20418924224       38.9104966831       4.34259528883       1.97825346546       -48.0061457845      17.5079472367       40.7392134428       21.1441223625       -50.9857530061      -14.3480571878      -38.6266907999      0.271401600037      29.1662583381       44.8891495914       47.9400934973       -6.15929510185      
rwgt861             2.23663369408       20.4834997067       2.73755500352       1.38656830215       -1.49931172987      -5.82090183006      2.52115502378       -7.2408659578       -3.5202646202       -0.73163407535      -2.95160421002      3.82671596115       1.42310728194       24.2293198395       17.2114578852       4.17525860489       -14.3335294899      41.0578610171       -17.0996371817      -59.6855689472      6.1395919473        56.4214660906       -44.2684679996      23.6604146487       51.1030565393       -60.1983612184      -23.1682430411      -10.9554459466      57.6693031494       15.0789333015       -30.8466480408      -24.9059070497      50.1156159499       34.4768215935       12.594265843        59.9432793165       20.1371558242       -11.7657670922      
rwgt862             0.0893537119568     6.82205035649       22.6756737673       6.96999420085       -1.6317149747       3.02906229805       -5.27136136382      -1.09534190458      -3.12638758444      -1.23125657869      -2.46463212748      4.68742813775       -11.8075724346      -23.6687286517      -8.50978077562      -11.2276568651      51.6090635617       -42.4886975015      24.5892289445       -10.4640023562      -47.0030542564      -14.1380841401      59.0257093633       58.1666323207       11.295949978        39.426094027        25.7755686629       -43.0579250746      -31.2821190791      -16.2173710487      -28.3407029797      -2.56420670445      14.871002021        -51.4170043265      -36.6318452854      32.321935353        42.4816960015       -25.5820416654      
rwgt863             -0.424816548435     -3.86053084918      -6.22549968959      1.19527516083       -8.02690943056      -2.32338092665      -0.598275431997     3.7758150421        -6.5675799196       -2.55562298326      1.49590491362       0.311912531778      -8.92507207578      -6.1584385215       -11.7098713136      -12.7456120331      20.8774419163       -10.1251411055      49.0305271478       16.3086466771       -25.727029662       -56.6332616995      -0.0495852689004    -56.585468307       -36.1992089337      11.4557882187       -59.6653496632      39.7898413416       55.599793878        27.8012490221       45.8984879255       33.9691233326       56.3947004966       -48.8233472748      5.30970829655       23.0393942227       47.4518796211       57.5853226632       
rwgt864             -4.41734253774      47.9801979679       34.0014421155       -7.97443085399      2.2182117235        -3.08659044835      -4.55592732693      1.04447415673       -11.6019728309      -1.89121934027      -0.510581144808     1.99311609342       5.29842566973       -25.4588095377      15.5515531818       -3.35045433032      -28.488132384       -17.8962734775      -36.4167695436      2.03876106328       47.942911004        30.6144476696       46.249680593        26.0721072829       59.228399409        -44.2272291163      19.5308108237       60.2318477141       38.0383185621       -6.61996225129      -38.9043713397      17.6043317917       -42.6987108853      -8.61409089897      -27.5597287868      -44.8889021412      -12.9056521176      60.9688047951       
rwgt865             0.316774017551      21.8625527912       25.1149959196       -5.81897124846      5.51128415435       5.8720732959        0.12762732084       -2.0521843659       -7.34687170368      0.876456461899      -2.34155836557      0.0168450623534     3.90171805095       17.6174648765       4.95497122955       1.48898121198       11.2453002503       16.8415709182       1.6114713506        -15.5718588048      -53.5875071227      -0.102217252063     5.37526419632       57.0460928672       -0.672708259166     -26.6741132424      10.64574964         -14.8240975772      42.4102316429       -59.0927686666      -40.3117508808      52.2110967978       6.62982097658       -55.2951106669      -19.3603938192      -0.849659821212     -12.1686454749      29.9459982627       
rwgt866             -3.9841109478       -7.82012269264      10.3190789288       2.22093480272       -7.58572965452      -0.575234925833     0.453739194613      5.17948646203       2.54510730679       1.77882990412       -2.60248924727      4.88450846793       3.29553901066       -5.65216163312      -32.2086678575      -2.55356302747      24.5194807068       11.8356848094       -49.80976227        30.4680359086       -58.0563707687      -43.7849554511      10.0375374157       -7.04130031018      -3.38121297483      5.30442025369       31.3680287568       32.7355022876       40.1515770282       -46.1464136659      -8.32208326092      -53.1778702821      -31.4207572712      -21.7190888275      -58.5414418351      55.3821553898       -28.9776714599      -57.1078711357      
rwgt867             5.02842280038       50.3392607262       29.0264932975       -6.01018780496      -6.30652435058      1.29528611891       5.86487018859       9.1623824241        -8.31971654965      -0.00929228822594   -2.03226762344      0.789628261631      -1.89569458505      22.3501902666       -15.6148945915      -11.4787456074      -55.6766174838      57.0216898063       8.29501735882       12.7891772574       -21.2265750468      45.3344111934       -53.695962995       2.64686575002       -8.4431149971       55.7627215978       -11.3944048808      -41.8539546516      20.295348851        -27.3793342475      5.21839914477       43.1765261425       -5.14434240288      56.9725760425       45.9862032371       -50.6340144103      -55.0888581392      -37.6995643114      
rwgt868             4.41259968511       12.2701720991       6.39896737058       0.637517377166      0.796464188536      1.93669064728       5.86969290307       2.62113482028       -4.30113816927      -2.64534729956      1.7025301454        4.5057091562        4.65485339771       13.5857340266       -13.9350837105      -4.10537005844      -21.3012175921      -56.5311717383      -39.2051783308      57.3800787343       10.8859467825       51.1049191449       -53.1782797768      36.3915327645       -35.8810139891      47.0743773264       54.1199782191       -7.9241000088       -5.07188789235      -3.84152689498      -5.21816035673      25.5299331405       20.6837450677       58.5519396004       9.49848820842       39.3750337871       31.084706421        4.16777997303       
rwgt869             0.445076924183      18.5307910347       36.3618859236       -3.75166518036      -6.92712289407      3.84593196267       2.1040412275        5.96729081998       -2.79648661223      -1.37089346902      -2.10578648435      -3.4447693255       -0.332216771534     9.79029116102       -11.9598597921      5.46573225646       29.2557380609       8.28022772011       61.2398234499       -3.09039417777      -0.560724639144     58.3525860228       8.94954481338       -25.9039514346      -57.8353329304      -2.90528268045      14.9299361533       -3.49176810539      6.22371428941       -37.5641840349      58.5445368271       -56.6222102093      58.3963527798       20.9076633586       29.2627879309       35.8632072726       58.0314153272       -15.1149454862      
rwgt870             3.2332362853        28.997947824        33.9584036512       -8.37861611723      6.99822418947       4.16078507268       -4.83491657478      -0.0861503292105    5.54417436795       1.23188660397       -2.67783425247      5.50543978114       -5.85872411297      2.88739225896       2.37653764407       4.82743100555       -15.0025016246      37.6382883084       -58.3182543717      49.8898792459       45.4012480969       -45.9529996382      -13.2950773374      2.43061158103       39.2099323094       45.5710400203       -25.268149912       -16.1748906864      20.7009300712       39.1088626494       -21.3260043713      -14.4521372625      13.1618704471       39.2881065829       -54.959838397       -40.0848578279      -19.1987327909      15.7103953519       
rwgt871             2.18909584801       11.5881011724       -6.22274907443      3.57535741533       -7.93064010617      -2.48688645919      -1.83874167471      -6.63754579084      -4.64301922103      2.06554813568       -0.405913198833     3.61728723619       -9.77602639779      -23.9427488934      -25.0365010939      2.97442423234       45.0929736862       -7.42992963863      -35.2774138809      26.6002816074       -61.4785409569      61.2265152941       58.8050741058       17.5606172548       -46.4024816324      -56.3016692249      -38.46314527        -40.6891870213      -18.195735081       -20.3928390224      -46.3049703968      -44.2491097026      45.1209707709       27.1872769353       -14.9012967471      47.5886578535       -50.6294160588      6.42983345495       
rwgt872             5.46083348152       50.7631260694       19.2215407958       -2.48379522114      8.46259376145       1.49375026947       2.26029407729       6.81942924472       6.47704110997       2.20697705912       1.65402808977       -4.45959806518      -10.6028354291      -8.19138796019      -7.07491290543      4.34277960084       52.2943320075       19.5755038467       -43.4477231013      -54.4911963253      -8.07074177311      -12.1465916021      25.9457156395       28.6558732796       57.134773567        0.0764952104132     44.4384843112       58.1994492637       17.5372962556       60.6393256413       -46.0033706531      36.4519520413       2.06943816205       -31.5115185277      -46.7512103154      -43.4540919585      -39.2344893502      44.393402503        
rwgt873             -5.73895192276      21.6001900937       -3.18271782733      10.4227109716       -2.60358485332      -3.8834089926       3.17585747799       2.03110142144       3.73017262344       0.47009665713       0.143151261704      6.65488814052       -5.70306264513      13.3468982151       -19.248738088       6.42442335537       49.496594705        -46.008612556       -13.5963196892      1.19669544808       -1.96329431184      35.4195551454       42.5982268976       -31.0717130216      -10.9274357515      -41.8551059341      -59.9262551241      31.5901619296       -5.88826007972      -33.952490302       14.0939143077       27.7552257625       -17.1032882082      -12.9310539933      23.4081838088       26.3778051715       -52.8117484336      -10.1119094013      
rwgt874             -0.139407868519     57.2201559494       14.2601607333       -5.12720087772      -2.70004906771      -6.81901005253      -5.1814092442       -4.01672199471      -8.56526720336      1.23129987803       0.473165016537      -3.11351814229      0.320636285471      -26.8075215016      8.58583319284       -7.73991606786      -7.13760332027      -14.1471791256      -40.7894785131      44.8079332985       7.44497255611       9.2801202756        37.7310076419       8.08915803875       -45.5105157257      52.8812343706       -41.4329717075      -35.3691889116      46.1464270328       -11.7259309181      11.5088811616       49.2384771876       57.2568575337       -21.1044848591      -25.8011814401      34.5932921409       48.2818510687       10.3883201469       
rwgt875             2.35236252873       11.1172218925       -0.904926367704     -4.84764023413      7.74043060194       -3.48082447571      -5.80376462421      6.90136992664       -0.391895389691     -1.07349149772      -2.38269782399      0.0347751945106     -5.10914808382      3.35001819526       -6.34768888804      10.842516804        -9.01994988593      23.3829038438       -39.6614581346      30.6245731538       33.1700503974       1.95081245686       -60.5185237774      -18.8406843503      24.3321368485       21.6539792323       53.7318097267       14.7778498029       57.9619427455       -13.1136661861      56.7144002218       17.9593243486       -39.4117008089      -41.7980316267      -21.0119881624      34.6891684896       30.8857694187       -18.5284271962      
rwgt876             -2.64223686571      42.2224189182       15.5972024957       9.39064851945       -0.0108788607515    3.68929852536       0.0379649775578     7.69837469669       4.37875705648       0.205534886391      -2.07406316734      -6.86151711929      -8.57910215086      8.99104419627       15.4028575465       -11.724864391       4.33808088124       -49.4465485413      12.6817272733       21.5141567148       3.98343630886       33.7019474572       26.9377724058       21.7766581624       -52.3990742737      -42.4740847443      57.6131978728       -10.5637279388      -51.7372902661      -49.1904447159      -24.879949206       35.4110803759       -13.3260296703      9.21819457034       19.358346032        54.0291951391       -21.8885999564      -39.7148462377      
rwgt877             1.26196616178       35.7529586776       41.540619913        1.71661240793       3.65556727896       -3.42088690823      -4.83179840323      6.10811798085       -8.61125202154      -2.84730273771      0.0597974914399     5.32428166175       -5.35041462816      16.1611376244       -35.6807019724      -12.4307635808      -46.9394994819      -13.5882036932      12.4322474194       39.578347575        42.1236283177       30.6541518679       26.6693931133       -15.6851098116      -13.4740655977      -59.8884354756      -8.31168183506      20.4132452124       30.2181083864       46.8400157719       -44.2465931452      50.6952066163       11.1502840809       57.4241055187       -30.9943805147      16.5382325767       -47.2265427082      -6.17801124694      
rwgt878             5.17392604355       36.2210675074       -8.12483819229      9.09663366793       -5.71855440809      -6.5251912622       4.37350016045       1.4313883878        -0.360207057055     -1.89296671919      -0.667542894106     -0.459549542998     -5.18075788397      19.3826891904       19.1690730123       8.43414807001       -34.1349450502      52.800648071        -26.0142016834      -40.1185111596      -29.341166577       37.7723304809       -8.22405684982      5.5093887254        30.2790181102       43.984378774        -49.8273566475      52.2055548054       -31.368029384       2.09813271652       -34.8031494931      -46.4389794857      4.88193591182       -58.0547859538      3.74832306157       -61.1258391889      -5.18106591783      -13.8597647593      
rwgt879             0.0331020593722     -5.81329156268      21.1599463209       4.19382490175       0.874569911891      1.52359198502       1.62414970895       -6.79653962561      3.21583251435       -1.51090918614      -1.66571012377      -4.11079512028      -13.5167613723      -12.8182395941      -15.4610050125      -1.57576603771      56.1005117818       -9.6413921654       18.2080486354       -32.5794625609      4.90920851584       25.8394190438       -8.39864587934      -27.0732950061      21.1070735785       -38.4935951637      30.5314222935       26.0465653767       56.992074126        -11.4475641237      -21.4549943366      4.40568914176       31.4580765504       -2.07426156479      -60.6259993111      -28.3896407583      -29.9426984376      -11.4441930387      
rwgt880             -3.93716828866      11.2501768116       24.5264410468       -5.16555220339      4.92064328978       -4.98155414738      -2.38923429347      6.60757635621       10.4911181943       -0.0411296350685    -2.07766148701      0.272022857081      0.765673630926      7.9854209709        -14.4381455844      -13.1672547539      14.9815998685       -51.1692789693      13.1011055491       -15.4303036686      -26.1102069365      35.277818079        -16.2987654228      -41.462024473       -13.6070850558      -53.1528620782      -25.4580533189      -52.6823507539      -39.3138908545      -1.04324540489      -0.296390763975     -13.6467608161      59.4188268851       14.6950448812       -17.82147922        55.0248609242       41.5737122004       -3.40009513292      
rwgt881             5.3075198701        24.0364438604       7.43393206232       5.80043160056       -1.31371244464      1.92698084017       -5.00113115435      -8.88522253829      -0.624580230036     -1.19985761579      1.25095802509       -4.65251882287      -5.53109828712      17.6711583161       -34.7406223581      -2.9277018376       55.8212688873       21.7310115524       49.548443484        40.4947013192       -21.5984254999      7.59950617033       -40.5559155818      39.678739905        -40.8906772142      -19.2483144267      -35.0984544608      -39.9052854743      60.7087942213       31.8162163399       13.9035066596       -46.7245292569      52.7256211621       -39.9885576088      -6.53522015239      14.90190058         -51.9718279226      56.7593736856       
rwgt882             1.08658106771       27.7409078799       14.8657133255       -3.40243287891      6.52855879611       1.1180587071        -2.98148100271      -5.47363207164      4.03059029825       -0.541069940464     2.76770938081       6.30340510304       -14.8956928397      -10.9474340613      -13.3785425809      6.66455181179       33.5585604228       -48.2394392977      -15.6053460394      -59.8569312342      -46.4912411642      15.1727842816       -16.4134735068      -40.0420279919      -38.5571556774      -54.9669855415      54.4127191639       -7.95727500485      -27.8670013052      -42.4280109933      -41.5961361446      32.0213125524       9.71896935973       42.2876003567       7.79305238641       10.9360922572       -54.9771715888      9.42746190626       
rwgt883             0.552852246416      34.2184376018       36.0537872409       9.44299741256       8.49961829539       4.16708974624       -0.548092949742     0.598716897154      6.12459237427       0.489230040126      0.661238818384      5.71837864668       3.11269923943       5.41101440197       -21.8056196154      10.6874424147       11.8711125783       9.17568622921       -50.8650000661      -29.7230235148      13.3814200851       38.9768164329       45.2075187569       27.7052971417       13.9374828501       58.0877955252       -51.6531404974      -13.3687714112      -38.3115175732      14.6735578794       11.1558111227       -1.04821248899      2.6927748836        -11.1385882392      -59.9287440576      23.7790086809       21.4093832222       -16.3849847869      
rwgt884             1.90945267943       44.0943458092       24.6294908639       0.433928692589      7.4652553798        7.20270603802       -4.26103000611      0.110077347458      -1.72383737394      -2.01877629492      1.59292971609       6.55389439841       -9.57022083796      -12.4397702077      7.64233966301       10.4912440824       3.56673058962       -16.795577339       -41.6543241536      59.8725291764       -18.5401882903      -56.6880952656      29.5395037864       -39.6311700555      5.68997220913       31.2389206139       -59.9512361046      -7.57459720025      4.28176598122       14.445935149        -12.3534895498      13.9829779338       -43.5912252174      -55.5850963805      43.4900798989       -38.0963557009      27.0717844116       49.5461556091       
rwgt885             4.83681185353       48.0193194056       16.5960667955       3.73607041817       -7.77827422424      -0.746444743421     -3.55841628146      -2.33376401192      -3.47941193682      2.61289706438       1.7619162451        5.30601857539       -14.090646526       -26.8340170164      -2.96569069754      -9.90958694676      35.8930808983       6.62617103548       31.255687176        41.8072268851       59.4616990625       26.0327197764       3.5033764378        -14.6980690454      13.2464784338       -15.6027595215      -11.2445010753      19.0677762799       -51.8299625872      6.43934668196       14.389543159        -32.3921916372      -12.4130175656      17.0528193167       5.78652835282       -12.3750967689      50.9622762524       3.97438261834       
rwgt886             -1.22236680812      12.761698079        10.1816661912       -2.86318764584      3.2114445481        3.40862744936       -4.34817503022      1.43633667135       4.45847625652       1.77811205013       2.24090552828       -4.77907654357      -14.6078367026      -2.46079031097      -29.7649088666      -9.852420834        -8.20264904498      50.4131564292       -13.1861503886      37.4163296246       -23.430196905       23.2273965324       56.5586950035       -23.5398180954      -24.5964469353      0.20953013752       16.7084967939       -7.4029285581       58.4209721859       -5.36380745925      3.90754007878       -14.1967938567      -0.426329248746     31.8083073953       -30.7374343242      -61.1803273581      -25.0696689367      42.0200638905       
rwgt887             5.88136517779       44.474716455        -11.1765372599      0.125290050476      -7.065121574        -3.35757510406      -4.07230614107      4.39977824115       6.66191810171       0.233247683998      0.0429727404369     1.18240443788       4.89378125028       -14.6843045158      15.9593531942       9.56118984147       -8.0957584445       -43.2859980802      -7.72575467902      33.3056958877       39.7142575185       -4.6929080253       -32.0623220926      -43.9181523338      -57.5833727982      17.6390759739       -52.0918062332      56.2542870064       35.5250016243       44.5974724353       -5.14937809811      51.1250395387       -24.6655003658      60.5108020569       -6.57548551074      32.9590080157       -13.2170799982      -30.2836286984      
rwgt888             -3.25492086098      -12.7180300286      24.7749579497       -5.47214666796      3.9301119318        8.6059384439        4.19780899219       -8.0558697022       7.00791313169       -2.73214268494      0.0757437732416     -3.05188228021      -8.48655518024      1.49948619787       -7.22986393388      -12.2043076096      -17.2834571541      -14.277599811       -16.9162508408      22.6179442614       -0.00385923118394   4.67765847467       19.1003978014       58.5167055745       34.5444184641       9.45351373842       53.1677603682       -9.72111217896      7.46780392736       -1.29460803331      35.0359930045       36.836248528        -43.092952858       2.92744746259       -35.6029845339      37.419670643        45.3663911227       -35.1533883732      
rwgt889             -3.59448467402      -16.2819663572      30.6471999664       3.65560988375       -0.432555895019     -8.75739545128      2.58446518494       -5.9620211245       -0.239946544496     1.37982087211       1.38858369623       5.72058174624       -13.1622728104      -0.610930058429     17.3529379707       -8.45680710172      23.2730838105       47.0965402449       -57.5940232369      -50.8645510665      -20.0013144923      35.3103230055       -31.4148971732      -29.9003233573      28.5963452594       49.069767667        -8.39592255974      -30.4463834725      -59.1362742965      -55.8281363749      -11.7306236941      -4.92059943068      -26.7959754487      32.0914696616       -33.1900976508      -39.0171722713      -23.6972381011      -18.4967793858      
rwgt890             -0.25617288943      58.5335942627       5.27764708742       -0.983640175326     6.50802485819       8.28882595826       -2.03625312818      3.72062861099       -7.28290293478      -0.475013663274     0.843919283955      5.90628390894       -1.00941774471      24.4353631552       17.8737395108       7.51716765352       -24.5882177658      -44.3771598544      -45.6984971414      21.4727526286       -41.7994471745      18.0309084017       -60.6043429488      -36.1347244145      58.6388555986       -16.4695948221      -14.0366376296      -59.1907951662      15.7029267227       -1.75825031983      50.4931239923       44.3732990911       50.5558429259       -58.7573243529      -0.846623096604     -7.09306120541      45.2880732836       27.8337004645       
rwgt891             1.32604701927       7.21456611973       -5.77282254942      -0.378923013029     7.3668119104        1.29462984411       -3.43310482151      3.58831953914       10.4808675112       1.73608986663       -2.62056718412      -6.9775458836       -13.6330598383      -17.0732066205      4.8783741858        -7.66443903073      -55.6554253805      40.4604099843       31.4281083453       44.2335101446       -22.4266441688      -56.5648848943      -55.4903895318      15.0706591188       56.7675896195       -25.9346648644      24.5286363341       13.0844102817       -9.00824141558      -55.1961473692      -22.9159228651      -23.7033528899      47.535690772        -59.8029084034      -30.1297814415      -52.7014929884      14.9808346812       15.8775196459       
rwgt892             -0.139942541826     52.6508814607       12.6921807058       5.01845506666       -5.3214958317       -1.14757463657      1.58909140978       9.98739273786       -5.99037458183      -2.22524137542      2.67055739361       5.99252399849       -10.8717414732      10.2367740825       1.49728636903       -0.177590521276     -5.67926694038      57.9153512762       11.0413433391       -1.20015911283      -23.5146484471      23.3023257085       60.6772625791       -22.9168242416      -57.4477728511      42.4873151445       3.97327650906       24.4097557575       -13.9876806155      26.4461767552       -5.27148085177      54.0327676523       -23.3764613398      -53.5070416098      -11.8620831429      19.7199584349       -21.4436505403      -30.5033273767      
rwgt893             3.08174178866       -5.92930773616      11.0259442131       -4.67107296281      -1.94638649959      -2.13596303014      3.76227385156       5.73822732292       4.80577851268       -2.25694554279      -2.68776432655      4.43994635278       -3.06665576764      22.2141402982       -15.7319642354      2.81902979713       23.9603527628       13.192302605        43.4601507679       -56.7854599097      -52.2645779686      7.22896058053       -32.8730726491      -33.298385796       15.4071122482       29.3478125727       30.2534764172       38.2623455851       -27.941451152       26.3525249612       57.6984474546       48.6506816957       50.2998737844       -12.9400340206      38.8249481401       -52.4130661698      -53.1414510073      50.3342680272       
rwgt894             -5.23425819992      -14.3371416573      30.1214487831       10.2286770784       -4.33821123302      6.9954397772        2.48602903301       6.98222273314       -11.8270857844      1.87360236584       -1.77598725939      -5.22629612769      -6.43292809714      -15.5991806362      -6.02506875983      -9.79480071358      18.3862698165       35.4411951044       1.23406285005       -33.9194777827      -23.464681611       -27.4521962512      -20.7226556638      19.4652359962       -11.0953156293      -13.9541309302      -58.4793689893      9.36433432292       49.7088152468       49.2449765766       -53.9387219475      -60.6760305478      61.1247386135       4.06817441199       57.6398674882       3.1893057156        -41.3841272037      -23.6174164778      
rwgt895             2.72888230103       -6.51122037601      13.020310168        -1.16348798438      4.24012764494       -0.0646530268823    3.7008644909        -7.54711821424      6.57723459025       0.34409121664       -2.66635513907      3.12558587573       -0.672440270527     16.3569050767       -19.8548717989      2.96997714628       56.6865989681       -32.5196324352      -48.6200421902      57.4598766256       -16.6754505507      -32.6669715081      -23.1984535952      -45.2449316781      -6.58043676424      11.5661600202       -8.21865584107      -2.71216886308      -34.6095257365      21.2310667837       28.8645404383       46.2768704424       -32.6900387333      39.5035300303       47.896869226        50.6647241162       -35.4352567336      -44.1820520509      
rwgt896             2.43974392915       60.5915196817       1.28847695667       3.10823121439       -3.43734822541      -3.73009929112      -0.0920275531473    -2.26717244861      0.680005286476      1.3084892347        -2.17318007077      -5.43923631691      -14.5320762232      -4.23914901798      -17.995645645       1.90865109282       -4.91695681878      -13.2748645191      6.54672173382       31.5713800192       -19.5535566422      24.125220068        39.1063566554       46.1405071356       -33.115047024       28.8146894301       7.06935910038       -13.5013783892      17.0316178143       -0.118586890568     -11.0172795304      -58.6056134133      23.3768717854       33.7340259904       -39.5108446099      -11.1677060625      8.40794896349       6.74618834321       
